label	text_a
0	这有锤子用？你以为我看了就会懂吗？跟学的专业一点关系都没有，那这个考试和毕业证挂钩，真有病
0	考试总是提交不上去
0	课程感觉不完整，感觉没录完，前半段挺好，后面仓促凑了点内容放上
0	内容质量方面有待加强
0	希望作业可以少点
0	这个老师对内容根本不熟，很多基本概念都说不清楚，说入体原则的时候好像说错了
0	没有解析，并且这答案有误
0	课程写的是年月开课，但老师课件却是之前的内容，现在的最高检察长是张军。唉
0	这个软件真垃圾，一退出来就重新开始播放了
0	其实上网课效率更高！
0	看不了这个课
0	严重缺乏实用性。对着念经，堪比语音自动阅读机器人.
0	课程结束时间没有进行手机或者邮箱等平台通知
0	照本宣科，就是念啊，不知道好评是怎么来的
0	期末考试时间居然卡着点来，而且公告里面也没有提醒，服了。学了半天，错过了期末考试。
0	难受，都不知道为啥不及格
0	单元检测的时间较为分散，如果可以的话，统一一下。
0	纯粹读课本，就那样吧
0	一般一般就这吧
0	没有证书，出总成绩也慢
0	课程质量不咋地
0	有点难，但是必须学好
0	英语课老师讲课速度太慢，内容又无聊，真的坚持不了
0	累死了累死了
0	还可以吧。嗯嗯
0	还行，讲的挺好
0	请问直播课什么时候转码成功？
0	有些收获但是内容太多了，这科作业就花去了很多时间，大二课程挤压力大
0	老师只会提不起兴趣的话题，听得想睡觉。
0	互评作业总是来不及
0	学的心累讲的听不懂没重点
0	收获真的太多了
0	分数出来太慢了
0	计分方式过于繁琐
0	只能说是还可以吧，背景太花看起来费力。
0	感觉还差不多
0	老师互评不了
0	这个难道不是念嘛？希望慕课上的课少一点念，多一点讲解，讲例子。
0	非常失望，互评制度太过麻烦，过于分散，问题与教程衔接不紧凑
0	呃，就那样吧
0	语法课老师讲课像机器人，干涩难懂，听不进去啦
0	什么垃圾玩意
0	很一般，而且很浪费时间。
0	期末才说，就这种东西就开学前在微信群里发个消息就完事了，还他妈不讲明白
0	很麻烦，非常
0	明明看了所有的课，显示我只看了节课
0	老师发音像方言听力，听不懂还装高深，庸师
0	过于繁琐枯燥无味
0	考试题量过大
0	我感觉还可以吧
0	不尽人意不尽人意不尽人意不尽人意不尽人意不尽人意不尽人意不尽人意
0	视频内容有点水
0	软件不够灵活吧，还可以改进
0	我都是到别的平台找课上，然后再回来完成作业的。
0	感觉还可以。
0	刚开始学，还好吧，继续学习。
0	听的不是很懂，特别是有写课件是看的时候，感觉里面很多专业术语的感觉
0	效果是真的好啊
0	有些地方太繁杂
0	学习效果还好
0	刷课进度不更新
0	可以再完善一下，不要老卡
0	上写的都是课本里的，老师讲的和一字不差，这能叫上课？
0	语法教得一团糟，老师只会三言两语糊弄。
0	感觉有点无趣
0	口语课形式主义，老师根本不纠正发音，辣鸡。
0	为啥我总是刷不上课每次都是刷了好长时间就是不显进度原来的是多少现在还是多少请工作人员尽快处理一次吧
0	为什么过了提交时间就不能提交作业和测验？
0	还行吧没啥太大的感觉
0	课程过于拖沓，互评制度效果甚微，希望你们反思反思反思好吗，亲！
0	视频有些枯燥
0	课程内容教旧，还不如自学，失望透顶。
0	我们希望上课时能生动，不是呆板照念
0	测试题提交时间没有提醒
0	让人看不懂的评分×
0	缺少想知道的东西，没有实验就作答比较勉强
0	这写作课讲得三言两语，没学到东西，太亏了
0	手机听不清声音
0	课程教旧内容，老师还自我感觉良好，呵呵。
0	口语课老师老是口误，内容也无聊，凑合听听，真的很一般。
0	很烂的课，老师％念，晦涩程度简直了
0	为什么还没有成绩，究竟在拖什么啊？都等了这么长时间了
0	都刷完了它不显示，有
0	没字幕，听不清。国家开放大学的课程都是低质量水平的
0	老师说话太慢，竟然还念稿
0	英语课讲得太教条化，和实际脱节，完全无用
0	我觉得网课没有面授课那么容易接受
0	课时计算失误
0	就学到刷牙技巧，而且内容重复严重。
0	课程内容实用，在时间进度上有些拖延，成绩评价应更及时
0	课程和课程刷的我莫名其妙的，挂了
0	完全所不到声音，盼解决
0	你们集团呃呃
0	太差劲了，面子工程
0	学时一直没满，烦死了
0	没有今年的课啊咋回事，网课要挂了
0	互评太麻烦！时间不统一！
0	软件太差劲了
0	主要看了图文部分，单纯的介绍了流程和变现方式，都是一些理论，没有收获什么东西
0	很烦，这个排版
0	太卡，经常出现错误
0	切换太快，字幕不匹配有时。
0	违法符号提醒，指阿尔法，贝达
0	弱酸那个不是，酸的影响才可忽略吗
0	声音有些问题。声音有些忽高忽低，不稳定，听不清楚。如果能加上字幕就锦上添花了，残障学生也能学习。
0	网页互评一般的浏览器登录不上，找了很久才找到方法，为什么不能在手机上互评呢？
0	单元考核的时间过早，建议统一为月日
0	总体还不错。
0	练习题干嘛做不了了呀，真的是够够的了
0	背景音乐声音太响了，听不清老师的声音
0	视频垃圾的很
0	最后差一个课时，就是找不到
0	老师板书乱成狗皮膏药，字丑得让人绝望。
0	你有点高估我的词汇量
0	没有课程进度提醒
0	为什么始终只有学时
0	开课通知不到位
0	作业时间太短了，
0	可以提醒的，关注中国大学慕课微信公众号就可以了呀
0	撒旦法退回哦剖呀
0	还好吧，就是精华很多，吸收很少
0	现在开学了吗请问？为什么要月日前就交
0	好好的一部论语，活生生的讲成了“心灵鸡汤，服了！
0	还好吧，有点
0	课明明看了但是课时不显示
0	上课就上课，加什么音乐啊，多此一举！
0	还可以继续加油改进
0	课程内容特别浅，入门级都不如，高估了
0	不显示最终得分
0	冰女那边尺寸
0	完全就是照着书念
0	特别特别不好
0	嗯，就是有部分还是不怎么能够听懂，有的单词反应不过来，影响进度
0	我也能上这个课，就照着念呗
0	怎么听不清楚声音？
0	为什么要分时间段截止
0	还行吧，有点形式化
0	想知道相对正确的答案
0	有些还是不太懂
0	像是学生讲的,在念吗
0	失望，真的令人失望
0	能不能变成原来的模样，音质太差了服了
0	都十几天了，还不出成绩
0	没有，完全不会
0	为什么我都学完了课程进度不同步。
0	有点乏味，没有现场那种感觉
0	视频竟然可以拉和快进
0	声音太小声了
0	这老师是读没有一点点自己的思路而且讲不清楚越听越糊涂还不如自己看书
0	老师只会念PPT，板书潦草如鬼画符。
0	本来一星都不想给，老师好像照着什么读一样
0	答案可以给详细解析吗？
0	真垃圾，一会慕课一会学习通，都不能统一一下吗？
0	白看了好多，浪费时间
0	内容辐射足够，但是课程评价体系乱套，期末只按照单元检测算成绩，但是最后的分数确迷之糊涂
0	写作课教条化，创意全无，学了也白学。
0	都看完了，为啥显示多个课程我只完成了个，也没给发证书
0	挺不错的分期付星
0	课程设计反人类，作业多到吐血，坚持不了。
0	有时候会卡顿
0	答完题显示答案就好
0	没用没用没用
0	文档总是打不开，看完的视频进度则、总是不能第一时间更新
0	考试完成了，没有成绩。
0	又卡声音又小。
0	试一下看是不是实名了
0	口语练习像机器人对话，毫无意义，浪费时间。
0	请问为什么已申请证书并缴费成功，在我的认证证书中没有显示？
0	不太好用，答案错误
0	收获没这么大
0	要改掉偷懒的坏毛病
0	太多了，赶紧修一修吧
0	考核内容太多
0	不是太行啊老弟
0	老师都是按照读的，没必要出这样的视频，浪费双方的时间。
0	每次都搞完了却少一个课时
0	老师怎么少讲了好多东西啊，是我的教才不一样嘛。
0	有点些许失望
0	学习打卡结束
0	学过与未学过的课程差别还是不够明显，有的只是点进去退出来，就显示学过了，这点还有待改进
0	不知道有什么用处
0	垃圾垃圾垃圾啦几
0	课件的加载速度。看一个的视频可能要一晚哦，网站的问题吧。用这种速度学习还是算了吧。
0	为什么刷不出题，害我白白浪费一次机会
0	最低一星切屏总是重进叭天天学一半就动很烦
0	计算的时候老师讲的并不清楚，有些难理解。
0	课题全部做完最后成绩为
0	没有提示听到哪里，不方便，而且至今搞不懂我如何增加学习进程
0	照着读，很优秀
0	系统有问题，视频看过好几遍还是显示没看状态。
0	撒旦法如图英特威
0	平台卡成狗，黑屏频繁，听得想跳楼。
0	都还可以，部分内容有些无聊。
0	念念我也会，
0	讲得太浅了，全是死知识，什么都学不到
0	还没什么感觉，到现在看的都是自己之前有所理解的。
0	提前给分了好痛苦
0	课程学习完成，进度条不满
0	测试题繁多冗杂
0	习题测试是否存在错误。课程内容和习题答案自相矛盾
0	王维和标准答案的“王维，有什么区别，雪中芭蕉和雪里芭蕉有什么区别。智障软件。
0	评分内容过于繁琐
0	总体不错但是有些头重脚轻
0	总是忘记互评，好麻烦
0	垃圾软件，就看不了回放，一点几就跳
0	太拖沓，都结课了还要刷
0	有时候网络不好
0	恩恩饿呢嗯嗯
0	除了刘来奎老师讲的听得懂，后面的老师都是读，我接受不了
0	考试时间截至太早了
0	什么鬼？这跟专业根本不挂钩。
0	害，建议不要这么复杂吧
0	课上一半就让别人讲了
0	一直卡网页！
0	教学就是念课件？
0	有一说一，重点难点还是不太清楚，照着念一遍无法把握。
0	第一张有中文版吗听不懂啊
0	照着念，还不如自己看书
0	课程学完了但是显示没有学完，但是哪里没有学完也不显示
0	写作课教的都是模板，毫无创意，失望。
0	课程更新和别人的不一样，别人有的内容我没有，能说什么？无语
0	没有用，浪费时间，爱学的就会学，不爱学的怎么着的都不会学，强制没有用
0	就是考试太难了
0	一分钟蹦一道题，一颗星都不值
0	根本没有讲清楚该如何开发
0	为什么线上课那么多线下还要上这
0	感觉太复杂了，而且课程作业没有提醒，很容易忘记做或者互评之类的
0	又一个复读机
0	为什么学了的课时显示不了
0	为什么作业截止时间都是统一时间还那么前，根本没时间做都不知道
0	我的评价是：重开
0	光念，毫无新意，太过形式
0	希望例程能更多
0	作业截止没有提醒
0	把所有的班主任都当作曲作词人或者诗人或许未必合适
0	教程都是老师自己录制的，上课不懂的下课看，棒
0	为啥分数这么低
0	平台上英语课经常卡顿，老师讲得也不咋地，辣鸡课程
0	十分浪费时间
0	开阔认知视角，就是老师的表现力一般，感觉是在读
0	课程其实还不错，就是有些主次不太分明。
0	都不知道自己上次看到哪了
0	平台分期付款坑货，报错频出，千万别买。
0	内容可以的，就是卡的不得了
0	感觉不是很好诶.
0	记录不上学习章节，非常差！
0	无语了当了一把工具人不懂语言专业的干嘛要来学这个
0	希望可以支持横屏播放这一功能
0	真好，还有为什么学习了不会点亮，只点亮了半个圆圈
0	一点作用没有，还浪费时间
0	没有电脑软件不好用
0	讨论区提前截止了
0	太麻烦了最好没有
0	还行，只讲了最基础的知识点
0	非常失望，平台太烂，没有及时提醒，考试设置不合理，登陆弱智
0	不喜欢这个软件
0	老是容易忘记做
0	作业太多了！
0	咋说的罚他发一个很发达
0	这门课还可以吧
0	垃圾也不提醒老师基本没有参与度一点责任不负
0	课好不好不知道声音是一点听不到！
0	无语了，搞个作业互评还得用电脑，不需要了，没分就没分，无所谓了，再来一年的事
0	除了繁琐的网课和无提示的作业无穷无尽的烦恼其他什么都没带来
0	学的一般，下次好好学
0	这个课就是个垃圾恶心人耽误时间屁用没有
0	真的没什么好说的
0	学不了，课程明明学了，却没进度
0	有部分计算有明显错误
0	任务点为什么不动
0	透视俯视的那一块，我的感觉是可以定一下脚部位置。整体感觉有点往前倒了。
0	差评，提前截止
0	作业提交的时间有点紧张，唉，课程排版很差，都乱套了，而且评分基本上都基于互评的，很不喜欢。
0	垃圾，刷课时课时都不显示
0	怎么这么多暂停啊，看几分钟就要停下来，很难进入状态啊
0	太多广告，经常卡
0	网站不稳定，课程完成度更新慢
0	牛逼，学的太好了
0	有时候有点累，但还是学会不少东西。
0	不太推荐，马马虎虎
0	部分课程资料过于陈旧，现在科学技术快速发展，部分理论迭代速度加快。
0	不评分只得一半的分
0	啊这…看课程也不算分，反而是讨论算分，我也不知道，就不及格了。这玩意儿又不补考，难道我还要重修
0	怎么都是日语？
0	我感觉我是来看视频，听歌的
0	建议答案来个解析，不然不怎么信服·
0	看起来还可以
0	为什么很多章节听不了
0	老师发音像机器人，听得人绝望透顶。
0	课件问题答案不对应
0	每节内容少了一点，稍微加一点
0	不够科技，有时候打不了字
0	很难受，想哭
0	不好，这样学习，学习效率低下
0	课程内容有待提高改进。
0	写作课教的模板一坨乱麻，毫无创意，绝望。
0	为什么测试没有答案？
0	我说真的我几乎没听懂，就算听了也听不懂，随缘。
0	我进来的更晚，一三单元作业都截止了，还没来得及做呢，建议一三重新开放一下
0	截止时间太快了，而且不注意就没了，我期末都要挂科了…哭了
0	课件视频中女老师讲话的声音太小了
0	可以通知一下即将截止的作业考试还有发作业时的通知互评可以让手机互评吗
0	一大堆不修，五星好评分五次给
0	这写作课讲得三言两语，没学到啥，血亏学费
0	也还一般般吧
0	考试视频中的题有时无法显示
0	甲胎蛋白、癌胚抗原可以作为痛经的效应指标吗？
0	很好，知道股市怎么回事啦
0	感觉还可以没有想象中难
0	为什么成绩又变动了？
0	讨厌网课非常，极其讨厌
0	讲课时，中文解释能不能多些，感觉跟英语课一样，有些内容听不懂
0	没什么大问题
0	这都给挂科？
0	这老师是完全在读课本，真无语
0	希望老师能生动活泼一点，表情丰富一些。
0	没有用的浪费时间的
0	语法课老师讲得乱七八糟，练习题没答案，真让人无助
0	有点出乎意料啊
0	这个老师仅仅是照着书念了一遍，完全没有过程推导和拓展，看了跟没看没有任何区别，非常失望
0	视频中背景噪音干扰太大
0	太失败软件，没有考虑大多数学生没电脑
0	有些试题，都没讲到
0	三颗星给汤老师，一颗星给女老师
0	能不能请老师讲课语速慢一点讲清楚点
0	这写作课就是面子工程，讲的没价值，差评差评
0	真好手机闪退电脑看了没有进度
0	虽然很累，但是还是学得有成就感
0	搞不明白为啥还得弄这个
0	平台上英语课经常报错，讲课也不咋地，想退款
0	总体来说还行吧
0	基本不怎么样
0	垃圾软件毁我青春
0	内容有些可以，有些过于复杂了。
0	没什么好上的
0	期末考试没发邮件没考成
0	评价方式不合理
0	差点意思，普通话有待提高，有些数据不用念出来。
0	为什么手机缓存不了？
0	内容好多欧，而且都是理论知识，老师们又像在念文章一样，
0	？所有的东西都弄完了就是课时不满辣鸡什么东西
0	测试时间截止
0	这mooc英语课视频经常黑屏，讲课还像机器人，绝了
0	磨磨唧唧一点也没意思
0	有些呆板了，照着念
0	很一般，没啥用
0	课程全是面子工程，实际内容卵用没有。
0	授课口音不正，不像给中国人听的外语课像是给外国人听的中国文化课
0	老师教得敷衍，作业批改三言两语糊弄。
0	老师教得干巴巴，学生焦虑感爆炸，跑路了。
0	中北出品必是精品
0	视频老是中途无法播放，又要求重新再看。麻烦
0	感觉这老师，不是在讲课，而是在读书或者背书
0	很不错，就是有点太大概了
0	就这就这就这
0	粗讲不解，何以解惑？面对学生，请老师不要太吝啬。
0	老师幸苦了，都是读的课本内容，太辛苦了，多喝水
0	奥利给，干就完了
0	希望老师讨论考试时间可以设置长点
0	没有其他网课的有趣
0	唉，真的负担多
0	感觉课件做得不够严谨，错别字多，有些有演讲稿，有些没有演讲稿，内容也有些小错误；
0	没有中文字幕有点吃力
0	这个课程不应该纳入国家精品，整个课程都是照本宣科。
0	根本看不到自己哪里没有学习，
0	电脑看的手机上怎么没有同步过去做的真不行这程序
0	强制的真的没什么意义
0	垃圾我们根本不用锻炼肌肉
0	视频进不去，一直加载转圈圈
0	没啥收获，非常失望
0	想看黄芩黄芪北柴胡北沙参的栽培技术
0	还行吧一般般
0	为什么非要加背景音乐，好多都听不清楚！
0	这里是课程评价吗？
0	差评没有字幕怎么学
0	课程紧促到跟不上，作业多得来不及做。
0	换老师有点不应该
0	这口语课讲得太浅，根本不利于口语提升，简直是辣鸡
0	繁琐，非常失望啊
0	瞿秋白不是秋白!
0	啥玩意，一直在加载中
0	浪费可儿时间
0	内容上有些烦躁
0	测验无法打开
0	念课件？没有激情？不是双语？
0	听不懂，难，
0	不如课堂讲的明白
0	上课测试作业，太零散了，虽然到了大四课程比较少了，但还是分身乏术。一不注意就错过作业提交时间了。
0	授课内容过于繁琐繁杂
0	对着课件念，名词不讲解，示范操作过快，根本看不清，而且在操作过程也没有讲解。
0	考试没有任何提醒
0	视频全都是敬请期待，和题目倒是有
0	我才看了两节，错别字就有好几个，说明这个课做的很粗糙，不过主要内容还行，给个三星也算对的死了
0	声音根本听不清
0	视频总是打不开，经常无法进入网站
0	非常好，希望反手就是一个
0	电脑总是打不开界面很烦吧
0	感觉还可以.
0	平台有学过的课程不显示已学过
0	为什么我的课程只有三章节？
0	极其失望垃圾软件
0	不好的很真的
0	日本这节影视视频较多文字较少老师旁白个别吐字不清楚
0	答题猜不透格式
0	线上不太行啊
0	挺难的我电脑白痴啊。
0	作业截至没有提醒机制，很容易错过
0	截止太早没通知
0	还行吧，还可以
0	好像一个如来
0	网页多花点钱维修吧，烂死了
0	平台操作反人类，视频一碰就碎，耽误时间。
0	讲解生硬感觉在念课本
0	就是说不太行
0	视屏没有声音，只能听见滋滋声
0	网课毫无意义
0	单元测试错过了截止日期，希望能有个提醒机制
0	绝大部分都照着念得感觉
0	画面极其差，还模糊
0	平台界面复杂到反人类，操作频频报错，服辣
0	其实可以早点说，单元测试都没法做。
0	内容比较肤浅，老师几乎是念
0	为什么一直夸浙大？
0	教务系统没有分数！
0	比游戏还无聊
0	操作十分不方便
0	题可真够多的
0	.里面标题是到底在讲啥呀.老师说的是，又和标题不符呀，到底在讲啥
0	我测吗我侧吗
0	好是好，就是有点坑，没有总成绩什么鬼
0	老师辣鸡，讲的听不懂，课程安排不合理
0	嗯，有时候作业就忘了，希望能有个补作业的机会！
0	屏幕显示不完整
0	程序太过于繁琐，学生的自主性不强
0	考核的题打不开，考了分，能申请重考吗？
0	考试系统可以再优化，作业提醒再来点力度
0	互评作业太多了，作业太多了，成绩发出不准时
0	课程更新的太慢，远远落后于线下课程的进度，希望加快更新速度，要不然结课没有办法总分
0	真垃圾真的是
0	视频可以，作业互评老火
0	这个课程的电子证书怎么获得
0	课程时间真长
0	我希望可以早点有考试通知，我就错过了。谢谢
0	一般，学校强制看，浪费时间，不如站
0	这mooc英语课内容特别浅，感觉是入门级的，对我没帮助
0	还不如我自己看书，念有意思吗？
0	很多的，对于一个不擅长表达的人来说
0	互评时间就一天？
0	课程完成刷新太慢
0	不能自动颁发证书…
0	视频和测评不错但是其他就显得没什么用了，有些部分手机打不开，要看还得下载，整体还是不错的。
0	吧和巴萨的估计啊哈
0	第一次看，总体还行，不过总觉得有些单调。没有做过作业互评的课程，不知道会有怎样的结果。
0	不好，学完后学习进度显示不出来
0	如果小测能够没有那么早就载止，对后入学的学生会好多了。
0	课程内容过于无趣，网课没有学习动力
0	课程繁杂啰嗦对生活意义不大
0	学了以后不显示已学，太麻烦了
0	课程照本宣科，题目就是让人复制粘贴，批改速度慢，课程上线速度慢
0	作业悄无声息的来，悄无声息的结束
0	嗯，就那样吧，有点小小的不方便
0	啥也不是，唉
0	授课方式不错，就是有些部分学了它反映没学
0	追平了，节奏有点赶，太跳跃了。课件太旧了，年的。要与时俱进啊！
0	不怎么样，切
0	没字幕不好做笔记
0	还行还行，有些不好懂
0	请问这个开一次课，会更新几个课时啊？谢谢~
0	对着讲的，不告诉你为什么要这样做，难的概念有时候讲都不讲
0	我觉得课程提醒不太到位，这次的期末与截止时间不一致，中国大学只能在平台上提醒，就很容易记错。
0	写作课完全是形式主义，没有实质性内容，白白浪费时间，不咋地。
0	这个简直就是依托答辩
0	能听懂，老师讲解到位，但是做题老是错
0	垃圾一点都不好用
0	后面的课呢？怎么只有一个开头？
0	老师板书乱成狗皮膏药，字丑得看不懂。
0	有时候刷的课程没有记录，不知道自己刷了没有，或者有时候刷了也没有记录课时，就很烦。
0	测试时间安排不够合理
0	为什么第一讲老师的课没有声音？是录像的时候没开音频开关吗？
0	这英语课真无聊透顶，老师像复读机一样照念，啥都听不懂，浪费时间
0	课程脱离实际，教的都是没用的面子工程。
0	能不要将学习进度第二天显示吗，很不方便
0	老师讲课像机器人，照念PPT，绝望透顶。
0	为什么老是念
0	辣鸡辣鸡辣鸡
0	老师普通话不标准，听着难受
0	能不能在测试截至时发短信提醒，我课程截至了！
0	口语课老师发音不标准，讲得也不生动，真的很一般般。
0	软件太卡，更新太慢，看了课之后没有记录，
0	垃圾，太垃圾
0	第二张第五讲出现一点小错误，忘改进)运算后结果=而视频上讲的是。望垂询，谢谢！
0	？为什么我没有期末成绩
0	还行吧，不太满意
0	老师像机器人一样照念课本，听得人麻木。
0	不太理想，有点难。课程设置不合理。
0	课程太水干货太少
0	讲的知识点不是很细
0	不要念，好嘛负责一点
0	为啥学的课时不算啊.
0	月号才知道这个课猝不及防
0	突然冒出来作业很烦人
0	感觉太难，听不懂
0	老师只会教条化理论，实操毛线不会，庸师
0	人虽老了，但学学还是很有必要的，正所谓”学而不可矣也。
0	不想说话可以吗
0	理论多，实操少，后面的测验没啥意义，不是一个很好的学习反馈
0	常常会登陆不起
0	还不错，讲的海星
0	竟然更几次又不更了
